id;type;attributes.name;attributes.symbol;attributes.serie;attributes.start_date;attributes.end_date;attributes.previous_asset_id;attributes.conceptual_asset_id;attributes.last_day.book_value;attributes.last_day.net_asset_value;attributes.last_day.total_assets;attributes.last_day.total_net_assets;attributes.last_day.institutional_investors;attributes.last_day.shareholders;attributes.last_day.date;conceptual_asset_id;conceptual_asset_name;conceptual_asset_symbol;attributes.last_day.fixed_management_fee;attributes.last_day.iva_exclusive_expenses;attributes.last_day.iva_inclusive_expenses;attributes.last_day.purchase_fee;attributes.last_day.redemption_fee;attributes.last_day.variable_management_fee;attributes.last_day.fixed_fee;attributes.last_day.new_shares;attributes.last_day.outstanding_shares;attributes.last_day.redeemed_shares;attributes.last_day.close_price;attributes.last_day.adjusted_close_price;attributes.last_day.high_price;attributes.last_day.low_price;attributes.last_day.open_price;attributes.last_day.volume;attributes.last_day.dividend;attributes.last_day.split;attributes.last_day.dividend_distribution_factor;attributes.last_day.rate;attributes.last_day.dirty_price;attributes.last_day.price_as_percentage_of_par_value;attributes.last_day.duration;attributes.last_day.yield_to_maturity;attributes.last_day.variable_fee
16978;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-ADC;ADC;;;;1795,0;;;;;;;;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;;;;;;;;;;;;;;;;;;;;;;;;;
16979;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-CUI PREFER;CUI PREFER;;;;1795,0;;;;;;;;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;;;;;;;;;;;;;;;;;;;;;;;;;
16980;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-DOLAR;DOLAR;;;;1795,0;;;;;;;;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;;;;;;;;;;;;;;;;;;;;;;;;;
16981;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-PRE-APV;PRE-APV;;;;1795,0;;;;;;;;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;;;;;;;;;;;;;;;;;;;;;;;;;
18756;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-COL-Z;COL-Z;2023-03-24;;;1795,0;;1248,3322;31978279893,0;7718337,0;0,0;7,0;2024-08-20;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;0,0;42,0;0,0;0,0;0,0;0,0;;0,0;6182,919;0,0;;;;;;;;;;;;;;;
15390;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-E;E;;;;1795,0;;;;;;;;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;;;;;;;;;;;;;;;;;;;;;;;;;
15391;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-N;N;;;;1795,0;;;;;;;;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;;;;;;;;;;;;;;;;;;;;;;;;;
15392;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-P;P;;;;1795,0;;;;;;;;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;;;;;;;;;;;;;;;;;;;;;;;;;
9801;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-EXT;EXT;;;;1795,0;;;;;;;;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;;;;;;;;;;;;;;;;;;;;;;;;;
9802;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-H-APV/APVC;H-APV/APVC;;;;1795,0;;;;;;;;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;;;;;;;;;;;;;;;;;;;;;;;;;
9803;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-I-APV/APVC;I-APV/APVC;;;;1795,0;;;;;;;;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;;;;;;;;;;;;;;;;;;;;;;;;;
9795;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-X;X;2008-04-02;2017-09-07;;1795,0;;1295,0561;9706446657,0;0,0;0,0;0,0;2017-09-07;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;8775,4412;;;;;;;;;;;;;;;
9800;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-EA-AM;EA-AM;2018-03-05;2019-10-25;;1795,0;;1108,8117;11724916790,0;2700610987,0;3,0;3,0;2019-10-24;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;740,0;17758,0;0,0;0,0;0,0;0,0;2,740120674773808e-07;0,0;2435590,1963;0,0;;;;;;;;;;;;;;;
9794;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-B-APV;B-APV;2014-12-17;2017-09-07;9793,0;1795,0;;1266,0074;9706446657,0;830338514,0;0,0;88,0;2017-09-07;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;68253,0;0,0;0,0;0,0;0,0;0,0;8,219900540468e-05;0,0;655871,7861;0,0;;;;;;;;;;;;;;;
9793;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-B;B;2006-09-28;2014-12-16;;1795,0;;1139,16;7785043250,0;457232582,0;0,0;71,0;2014-12-16;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;37707,0;0,0;0,0;0,0;0,0;0,0;8,219820220083268e-05;0,0;401376,9692;1316,8288;;;;;;;;;;;;;;;
9796;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-A;A;2006-09-28;;;1795,0;;1537,6088;31978279893,0;6354440038,0;1,0;578,0;2024-08-20;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;805873,0;34728,0;0,0;0,0;0,0;0,0;0,0001268201029052513;0,0;4132676,7138;11,5922;;;;;;;;;;;;;;;
9797;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-B-APV/APVC;B-APV/APVC;2017-09-08;;9794,0;1795,0;;1878,6206;31978279893,0;2282597442,0;0,0;240,0;2024-08-20;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;156082,0;12487,0;0,0;0,0;0,0;0,0;6,831090691821398e-05;0,0;1215039,0696;1213,2648;;;;;;;;;;;;;;;
9799;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-D;D;2008-04-02;;;1795,0;;1846,7634;31978279893,0;356900631,0;0,0;3,0;2024-08-20;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;19496,0;1950,0;0,0;0,0;0,0;0,0;5,462584906441367e-05;0,0;193257,3684;0,0;;;;;;;;;;;;;;;
15393;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-Z;Z;2019-10-28;;9800,0;1795,0;;1708,9532;31978279893,0;10454081592,0;3,0;4,0;2024-08-20;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;2855,0;57126,0;0,0;0,0;0,0;0,0;2,730990737804068e-07;0,0;6117242,6855;0,0;;;;;;;;;;;;;;;
16982;real_asset;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457-W;W;2022-01-27;;;1795,0;;1050,7297;31978279893,0;1123570,0;0,0;12,0;2024-08-20;1795;FONDO MUTUO ZURICH ASIA;FFMM-ZURICH-8457;30,0;6,0;0,0;0,0;0,0;0,0;2,670060610375855e-05;0,0;1069,3235;0,0;;;;;;;;;;;;;;;
15441;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-N;N;;;;1802,0;;;;;;;;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;;;;;;;;;;;;;;;;;;;;;;;;;
15442;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-P;P;;;;1802,0;;;;;;;;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;;;;;;;;;;;;;;;;;;;;;;;;;
9867;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-D;D;2017-10-11;;;1802,0;;2280,4447;88987275787,0;9458953602,0;2,0;22,0;2024-08-20;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;92177,0;108444,0;0,0;0,0;0,0;0,0;9,75429412889029e-06;13183,5133;4147854,869;9208,7302;;;;;;;;;;;;;;;
18761;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-COL-Z APV/;COL-Z APV/;;;;1802,0;;;;;;;;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;;;;;;;;;;;;;;;;;;;;;;;;;
18760;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-COL -Z;COL -Z;2023-03-24;;;1802,0;;1127,5842;88987275787,0;58142952,0;0,0;13,0;2024-08-20;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;0,0;667,0;0,0;0,0;0,0;0,0;;0,0;51564,1783;0,0;;;;;;;;;;;;;;;
16971;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-W;W;2022-01-24;;;1802,0;;1243,592;88987275787,0;19418882,0;0,0;9,0;2024-08-20;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;233,0;223,0;0,0;0,0;0,0;0,0;1,199863102314541e-05;0,0;15615,155;0,0;;;;;;;;;;;;;;;
16969;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-CUI PREFER;CUI PREFER;;;;1802,0;;;;;;;;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;;;;;;;;;;;;;;;;;;;;;;;;;
16970;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-PRE-APV;PRE-APV;;;;1802,0;;;;;;;;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;;;;;;;;;;;;;;;;;;;;;;;;;
9869;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-EXT;EXT;;;;1802,0;;;;;;;;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;;;;;;;;;;;;;;;;;;;;;;;;;
9870;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-H-APV/APVC;H-APV/APVC;;;;1802,0;;;;;;;;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;;;;;;;;;;;;;;;;;;;;;;;;;
9871;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-I-APV/APVC;I-APV/APVC;;;;1802,0;;;;;;;;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;;;;;;;;;;;;;;;;;;;;;;;;;
18958;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-COL-Z APV/APVC;COL-Z APV/APVC;2023-03-24;;;1802,0;;997,009;88987275787,0;1000,0;0,0;1,0;2024-08-20;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;1,003;0,0;;;;;;;;;;;;;;;
9868;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-EA-AM;EA-AM;2017-10-11;2019-10-28;;1802,0;;1794,8333;98222028630,0;7064868154,0;3,0;5,0;2019-10-28;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;2161,0;22696,0;0,0;0,0;0,0;0,0;3,058798054794179e-07;679226,8471;3936225,3345;679225,9424;;;;;;;;;;;;;;;
9862;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-G APV;G APV;2014-12-10;2015-09-23;9861,0;1802,0;;1169,5139;73257201897,0;0,0;0,0;0,0;2015-09-23;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;7,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;282,2506;;;;;;;;;;;;;;;
9863;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-F;F;2006-09-26;2017-10-10;;1802,0;;1678,6016;83254364343,0;82393051968,0;2,0;296,0;2017-10-10;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;812655,0;0,0;0,0;0,0;0,0;0,0;9,901093005026246e-06;600771,9538;49084340,9086;412668,9286;;;;;;;;;;;;;;;
9861;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-G;G;2006-09-26;2014-12-09;;1802,0;;1136,7099;70060891964,0;44725947,0;0,0;1,0;2014-12-09;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;1409,0;0,0;0,0;0,0;0,0;0,0;3,1502966275929e-05;0,0;39346,8456;0,0;;;;;;;;;;;;;;;
9866;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-CUI;CUI;2020-07-14;;;1802,0;;1250,4257;88987275787,0;10581102866,0;1,0;1,0;2024-08-20;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;172020,0;121426,0;0,0;0,0;0,0;0,0;1,625728453626017e-05;0,0;8462000,3607;0,0;;;;;;;;;;;;;;;
9864;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-A;A;2017-10-11;;9863,0;1802,0;;2247,1107;88987275787,0;32137919881,0;1,0;595,0;2024-08-20;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;522922,0;369121,0;0,0;0,0;0,0;0,0;1,625728273028461e-05;453,9162;14301885,2931;12682,9533;;;;;;;;;;;;;;;
15440;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-E;E;2019-11-07;;;1802,0;;1295,7149;88987275787,0;33268206675,0;2,0;7,0;2024-08-20;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;108169,0;381772,0;0,0;0,0;0,0;0,0;3,251422628719136e-06;0,0;25675559,9908;0,0;;;;;;;;;;;;;;;
15443;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-Z;Z;2019-10-29;;9868,0;1802,0;;2361,365;88987275787,0;78196519,0;1,0;2,0;2024-08-20;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;20,0;897,0;0,0;0,0;0,0;0,0;2,557658608818636e-07;0,0;33114,9642;0,0;;;;;;;;;;;;;;;
16968;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-ADC;ADC;2022-04-28;;;1802,0;;1216,1131;88987275787,0;62453,0;0,0;1,0;2024-08-20;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;1,0;1,0;0,0;0,0;0,0;0,0;1,601204105487326e-05;0,0;51,3546;0,0;;;;;;;;;;;;;;;
16972;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-W-APV;W-APV;2022-02-02;;;1802,0;;1231,593;88987275787,0;6256,0;0,0;1,0;2024-08-20;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;5,0796;0,0;;;;;;;;;;;;;;;
9865;real_asset;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455-B-APV/APVC;B-APV/APVC;2018-01-31;;;1802,0;;1348,2913;88987275787,0;3273875382,0;0,0;48,0;2024-08-20;1802;FONDO MUTUO ZURICH EXPERTO;FFMM-ZURICH-8455;35781,0;37570,0;0,0;0,0;0,0;0,0;1,092924923065993e-05;0,0;2428166,2101;0,0;;;;;;;;;;;;;;;
7963;real_asset;BTG PACTUAL DEUDA LATINOAMERICANA FONDO DE INVERSION;FINV-7141-UNICA;UNICA;2008-08-13;;;1473,0;39343,1202;39343,1202;4936249615,0;4930676539,0;0,0;6,0;2024-08-20;1473;BTG PACTUAL DEUDA LATINOAMERICANA FONDO DE INVERSION;FINV-7141;;;;;;;;;;;;;;;;;;;;;;;;;
15135;real_asset;Unidades de Inversión;MXVMXN;;;;;2650,0;;;;;;;2024-08-21;2650;Unidades de Inversión;MXVMXN;;;;;;;;;;;8,249284;;;;;;;;;;;;;;
19054;real_asset;FONDO MUTUO BANCHILE DEPÓSITO PLUS XIV;FFMM-BANCHILE-10446-B;B;2023-04-05;2024-04-12;;4241,0;;2189,4419;1,0;0,0;0,0;0,0;2024-04-22;4241;FONDO MUTUO BANCHILE DEPÓSITO PLUS XIV;FFMM-BANCHILE-10446;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
19056;real_asset;FONDO MUTUO BANCHILE DEPÓSITO PLUS XIV;FFMM-BANCHILE-10446-BPLUS;BPLUS;2023-04-10;2024-04-12;;4241,0;;2000,0;1,0;0,0;0,0;0,0;2024-04-22;4241;FONDO MUTUO BANCHILE DEPÓSITO PLUS XIV;FFMM-BANCHILE-10446;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
19055;real_asset;FONDO MUTUO BANCHILE DEPÓSITO PLUS XIV;FFMM-BANCHILE-10446-BCH;BCH;2023-04-03;2024-04-12;;4241,0;;1003,7454;1,0;0,0;0,0;0,0;2024-04-22;4241;FONDO MUTUO BANCHILE DEPÓSITO PLUS XIV;FFMM-BANCHILE-10446;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
19053;real_asset;FONDO MUTUO BANCHILE DEPÓSITO PLUS XIV;FFMM-BANCHILE-10446-A;A;2023-04-04;2024-04-12;;4241,0;;1093,2546;1,0;0,0;0,0;0,0;2024-04-22;4241;FONDO MUTUO BANCHILE DEPÓSITO PLUS XIV;FFMM-BANCHILE-10446;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
15816;real_asset;FYNSA RENTA FIJA PRIVADA PERÚ;FINV-9461-B;B;;;;2827,0;0,1442;0,1442;1910572,0;1240268,0;3,0;4,0;2024-08-20;2827;FYNSA RENTA FIJA PRIVADA PERÚ;FINV-9461;;;;;;;;;;;;;;;;;;;;;;;;;
166;real_asset;CLF/CLP;CLFCLP;;;;;16,0;;;;;;;2024-09-09;16;CLF/CLP;CLFCLP;;;;;;;;;;;37831,01;;;;;;;;;;;;;;
15815;real_asset;GLD;GLD;;;;;2826,0;;232,13;;;;;2024-08-21;2826;GLD;GLD;;;;;;;;;;;;232,13;232,87;230,48;231,65;5332650,0;0,0;1,0;;;;;;;
19088;real_asset;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL V;FFMM-BANCOESTADO-10451-WEB;WEB;2023-04-17;;;4274,0;;1120,7035;32800342799,0;45931152,0;0,0;105,0;2024-08-20;4274;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL V;FFMM-BANCOESTADO-10451;1133,0;0,0;0,0;0,0;0,0;0,0;2,466735430454694e-05;0,0;40984,2135;0,0;;;;;;;;;;;;;;;
19087;real_asset;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL V;FFMM-BANCOESTADO-10451-CLASICO;CLASICO;2023-04-17;;;4274,0;;1116,3278;32800342799,0;32732598252,0;0,0;1452,0;2024-08-20;4274;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL V;FFMM-BANCOESTADO-10451;1067207,0;0,0;0,0;0,0;0,0;0,0;3,26037973455038e-05;0,0;29321672,1134;0,0;;;;;;;;;;;;;;;
19086;real_asset;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL V;FFMM-BANCOESTADO-10451-BE;BE;2023-04-10;;;4274,0;;1013,0501;32800342799,0;0,0;0,0;0,0;2024-08-20;4274;FONDO MUTUO BANCOESTADO ESTRUCTURADO RENTA NOMINAL V;FFMM-BANCOESTADO-10451;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
15227;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748-LV;LV;2019-07-17;2023-12-01;;2665,0;;10,46;2433558,01;449812,53;2,0;2,0;2023-12-01;2665;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748;0,0;0,4;0,0;0,0;0,0;0,0;;0,0;43008,4376;0,0;;;;;;;;;;;;;;;
15226;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748-I;I;;2023-12-01;;2665,0;;;;;;;;2665;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748;;;;;;;;;;;;;;;;;;;;;;;;;
17646;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748-APV-AP-APVC;APV-AP-APVC;2022-09-29;2023-12-01;;2665,0;;12,79;2433558,01;65705,51;0,0;3,0;2023-12-01;2665;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748;2,7;0,06;0,0;0,0;0,0;0,0;4,109244414966112e-05;0,0;5138,4418;0,0;;;;;;;;;;;;;;;
15224;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748-APV;APV;2019-07-23;2023-12-01;;2665,0;;9,61;2433558,01;1029,86;0,0;3,0;2023-12-01;2665;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748;0,06;0,0;0,0;0,0;0,0;0,0;;0,0;107,1667;0,0;;;;;;;;;;;;;;;
17630;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748-APV-AP-APV;APV-AP-APV;;;;2665,0;;;;;;;;2665;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748;;;;;;;;;;;;;;;;;;;;;;;;;
15223;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748-A;A;2019-07-23;2023-12-01;;2665,0;;8,85;2433558,01;784784,13;0,0;48,0;2023-12-01;2665;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748;83,86;0,7;0,0;0,0;0,0;0,0;0,0001068574105849974;0,0;88681,1267;0,0;;;;;;;;;;;;;;;
15228;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748-Q;Q;2019-09-05;2023-12-01;;2665,0;;9,43;2433558,01;0,0;0,0;0,0;2023-12-01;2665;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
15225;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748-F;F;2019-07-26;2023-12-01;;2665,0;;9,71;2433558,01;1131994,31;1,0;3,0;2023-12-01;2665;FONDO MUTUO LARRAINVIAL ACCIONES BRASIL;FFMM-LARRAINVIAL-9748;62,03;1,0;0,0;0,0;0,0;0,0;5,479709522568183e-05;0,0;116623,2097;0,0;;;;;;;;;;;;;;;
10448;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872-I;I;2011-05-09;;;1856,0;;1000,9904;111821013323,0;37632350,0;0,0;1,0;2024-08-20;1856;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872;1028,0;143,0;0,0;0,0;0,0;0,0;2,731692280710612e-05;0,0;37595,1176;0,0;;;;;;;;;;;;;;;
10447;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872-F;F;2011-05-09;;;1856,0;;1451,6733;111821013323,0;6616621885,0;1,0;84,0;2024-08-20;1856;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872;452782,0;25210,0;0,0;0,0;0,0;0,0;6,831074489585122e-05;0,0;4557927,6911;8023,3073;;;;;;;;;;;;;;;
17647;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872-APV-AP-APVC;APV-AP-APVC;2022-09-29;;;1856,0;;1167,6573;111821013323,0;2346626206,0;1,0;81,0;2024-08-20;1856;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872;78265,0;9023,0;0,0;0,0;0,0;0,0;3,278797924395123e-05;0,0;2009687,478;34579,1929;;;;;;;;;;;;;;;
10451;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872-P;P;2011-05-09;;;1856,0;;1045,8248;111821013323,0;982157830,0;0,0;938,0;2024-08-20;1856;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872;53673,0;3738,0;0,0;0,0;0,0;0,0;5,464803961294083e-05;0,0;939122,7123;0,4401;;;;;;;;;;;;;;;
17631;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872-APV-AP-APV;APV-AP-APV;;;;1856,0;;;;;;;;1856;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872;;;;;;;;;;;;;;;;;;;;;;;;;
10450;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872-O;O;2018-01-19;2021-05-07;;1856,0;;727,5976;39769579721,0;0,0;0,0;0,0;2021-05-07;1856;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
10442;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872-APV-A;APV-A;2011-05-09;2013-04-26;;1856,0;;3434,6863;47130695145,0;4794325046,0;0,0;1207,0;2013-04-26;1856;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872;327932,0;8195,0;0,0;0,0;0,0;0,0;6,849786795956408e-05;1993,6524;1395855,4364;0,0;;;;;;;;;1,00105202;;;;;;
10443;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872-EX;EX;;2016-03-26;;1856,0;;;;;;;;1856;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872;;;;;;;;;;;;;;;;;;;;;;;;;
10444;real_asset;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872-G-APV;G-APV;2013-04-27;2016-03-26;;1856,0;;1000,0;37907481586,0;0,0;0,0;0,0;2016-03-26;1856;FONDO MUTUO LARRAINVIAL ACCIONES NACIONALES;FFMM-LARRAINVIAL-8872;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;0,0;0,0;;;;;;;;;;;;;;;
